Time, vertical_speed, surface_altitude, horizontal_speed
20173379.3141576,0.008242589291772968,1.0579356355592608,0.0009466793808232143
20173379.3341576,-0.009512993316817481,1.0577447192044929,0.0009559174699609235
20173379.3741576,0.006168172578361109,1.0580793342087418,0.0012776254642543022
20173379.4141576,-0.004955795782882494,1.0578779198694974,0.00033688343333999513
20173379.4541576,0.003842182237625854,1.0580784565536305,0.0014210184250744548
20173379.494157597,-0.00906142145719676,1.0579057686263695,0.0012208957424469475
20173379.534157597,0.00775080974021416,1.057999883312732,0.0010000186197287127
20173379.574157596,-0.005645276997073554,1.0579720323439687,0.0008385251829766043
20173379.614157595,0.007549834103221639,1.0579823312582448,0.0010940768421928418
20173379.654157594,0.008421528443480139,1.0579529408132657,0.0020682648777378995
20173379.674157593,0.0057622974875880875,1.0580670580966398,0.0017297498983898933
20173379.714157593,-0.006584581862878197,1.0578415509080514,0.0008311449106663218
20173379.75415759,0.00835808323247,1.0579974764259532,0.0014529323405526103
20173379.79415759,0.00042191634366229403,1.0580900973873213,0.001365547555212238
20173379.83415759,0.009022126252540686,1.0579226575791836,0.0010882589605142813
20173379.87415759,-0.00017883359460600851,1.057916986523196,0.0012051485450810643
20173379.914157588,-0.0006785608730673051,1.0578445147257298,0.001499505747947556
20173379.954157587,0.0013949644696300487,1.0578621866879985,0.0012675992477396698
20173379.994157586,0.008109818584660061,1.0580148914596066,0.0011033701156612625
20173380.014157586,-0.010350173994412265,1.0578074768418446,0.00042753507685370926
20173380.054157585,-0.010528348722291464,1.0577614394715056,0.00019968448768639357
20173380.074157584,0.008928496871073475,1.0579561505001038,0.0009642299027368966
20173380.114157584,-0.0010155538492441563,1.057919725193642,0.00037155794387393247
20173380.154157583,-5.689277674910442e-05,1.0578472141642123,0.0006990630309292247
20173380.19415758,0.0011640027650966648,1.0578672188566998,0.0008827885017433993
20173380.23415758,0.0007890323419850381,1.0578695691656321,0.0008890889377943592
20173380.27415758,0.0008769913247365503,1.0578712007263675,0.0007867325211101599
20173380.31415758,0.0008314363442075194,1.0578717372845858,0.0006643484490358706
20173380.35415758,0.0007012980507177007,1.057866789167747,0.0005956932615398074
20173380.394157577,0.0009532565502504273,1.0578723314683884,0.0005646612682801612
20173380.434157576,0.008214563315578422,1.0580169946188107,0.0006782384236538615
20173380.474157576,-0.002790471195205192,1.0578910043695942,0.0014477154298488642
20173380.514157575,0.008578826019568227,1.0579973733983934,0.001254320556225769
20173380.554157574,-0.002085184635126882,1.0578977279365063,0.001602578333114268
20173380.594157573,-3.295164969009743e-05,1.0578336216276512,0.0010524706102891274
20173380.614157572,0.008324870479388674,1.0580076242331415,0.0014572437657231795
20173380.65415757,-0.00514858614218418,1.0578612039098516,0.003236841521441511
20173380.69415757,-0.0023768850925662,1.0578081511193886,0.0024580109109277807
20173380.71415757,0.0015352515015432497,1.057848094496876,0.00125507683981767
20173380.75415757,0.0038063456725860793,1.0580920141655952,0.00147336097681875
20173380.79415757,0.007061512580298597,1.057950749178417,0.001043580177805352
20173380.814157568,-0.010836271027300984,1.0577333533437923,0.0005369495470880616
20173380.854157567,0.00048661626552959445,1.057959271245636,0.0007386244686586817
20173380.874157567,-0.0030599010049489526,1.0579030000371858,0.0009669558040088314
20173380.914157566,0.006976922924614623,1.058012223104015,0.0010531240645030439
20173380.954157565,0.00043141332226748257,1.0580959928920493,0.0006946149912031017
20173380.994157564,0.008560814480373666,1.057921280968003,0.0008449109945554968
20173381.034157563,-0.0003262325720553096,1.0579107099911198,0.0017514380264092545
20173381.074157562,0.002962401820177653,1.0580858846660703,0.0005390512745842513
20173381.11415756,-0.00733804273992135,1.0578205704223365,0.0013470637980106165
20173381.15415756,-0.001250097817532234,1.057799921138212,0.001273979561666142
20173381.19415756,0.00788697686806575,1.0580164921702817,0.0014378308798008279
20173381.23415756,0.0001818275117958657,1.0580907398834825,0.0010606625951094639
20173381.274157558,0.008822425767130116,1.057915312354453,0.000961053318419276
20173381.314157557,-0.0038694860268674103,1.0579902806784958,0.00037722248546025243
20173381.354157556,-0.00496302949012804,1.0578017390798777,0.0006231005779341252
20173381.394157555,0.009095291017471344,1.0580084008397534,0.0013849926396749875
20173381.434157554,0.000185225788184626,1.058097279863432,0.0010770451860965702
20173381.474157553,-0.007435616196571427,1.0579334900248796,0.0007793523260445655
20173381.514157552,0.008714908317811448,1.057981805759482,0.0009705931989805385
20173381.55415755,-0.0017172094991125368,1.0578926329035312,0.0020415538858978384
20173381.59415755,-0.00033801651864185197,1.057834543637,0.0020122450964936995
20173381.61415755,0.007921707532796562,1.0580002657370642,0.0014530372134616974
20173381.65415755,-0.007143245013336992,1.0579329661559314,0.0013870564636938223
20173381.67415755,0.0038131009970390696,1.0580153906485066,0.0005097148591375975
20173381.714157548,-0.015274296934478198,1.0577715112594888,0.00029970018453841907
20173381.754157547,-0.0009159915843174528,1.0579281344544142,0.0008251169415090812
20173381.794157546,0.005125611487030126,1.0580256780376658,0.000944829047163378
20173381.834157545,0.0003617526342900388,1.0580848859390244,0.001382388126900634
20173381.874157544,0.009322059406147852,1.0579239573562518,0.0014809107093412645
20173381.894157544,-4.98675566662664e-07,1.057921668048948,0.001170980416767045
20173381.934157543,0.0048945009325573234,1.0580304767936468,0.0009977610678987545
20173381.974157542,0.00022655388196323305,1.0580815902212635,0.0007842587729579926
20173382.01415754,0.009480705678437555,1.057922977837734,0.0011476375807304689
20173382.05415754,-0.002478292203165498,1.0579020846635103,0.0014654203940100137
20173382.07415754,0.00584356901970844,1.058024307130836,0.0010412499974622735
20173382.11415754,0.002933920363011432,1.0580376146826893,0.0007529093150264874
20173382.154157538,0.008851955694544349,1.0579255075426772,0.0014821561194923753
20173382.194157537,-0.0045943071206232255,1.0579725210554898,0.0007020351739288577
20173382.234157536,-0.004643084259854331,1.0579346363665536,0.001089687798367997
20173382.274157535,0.007908115855953114,1.0580068273702636,0.0012052929100130737
20173382.294157535,-0.0006424971366603644,1.0579934492707253,0.0011103986224977327
20173382.334157534,0.00593026766169532,1.058008496882394,0.0011613823496291198
20173382.374157533,0.008517196614104897,1.0579462478635833,0.0014967008210660323
20173382.414157532,-0.00422685380607895,1.0579883891623467,0.0006009965109182903
20173382.45415753,0.006924550419384062,1.0579970654798672,0.0011148983923383192
20173382.47415753,-0.004308036068085939,1.0579089595703408,0.0005597636891002301
20173382.51415753,-0.0029338701590876488,1.0579686352284625,0.0012347302466494674
20173382.55415753,0.006666359458727487,1.0580142304534093,0.0008762664496970218
20173382.594157528,0.008204762987150983,1.0579582194332033,0.0012655852277426464
20173382.634157527,-0.004496774946478864,1.0579889143118635,0.0009457181145650084
20173382.674157526,0.007036686457547245,1.0580031463177875,0.0012980024023786197
20173382.714157525,0.008110607154849708,1.0579548781970516,0.001239875139318248
20173382.754157525,0.0015577122899312862,1.0581041601253673,0.000540529111691866
20173382.794157524,0.0038193870132009955,1.058017733041197,0.0006189764454867901
20173382.834157523,0.0038972975655822443,1.0580354880075902,0.0007023163585427682
20173382.874157522,-0.0029527271092332267,1.0578956790268421,0.0006544285466111205
20173382.91415752,-0.0030375927773445446,1.0579547516535968,0.001494695383994762
20173382.95415752,-0.004775646271117469,1.0578121960861608,0.0011978323176729015
20173382.99415752,-0.00033950631508368283,1.057987037813291,0.0012935773985805403
20173383.03415752,0.005708895027599786,1.0580140689853579,0.001088671212456526
20173383.074157517,-0.006748184861324172,1.0579485722118989,0.0002627434756091372
20173383.094157517,-0.004376482830574021,1.0578671148978174,0.001089935838146822
20173383.134157516,0.004369169590326845,1.0580877658212557,0.001242365360408382
20173383.174157515,-0.0005166786526381809,1.0580895012244582,0.0014728760425047394
20173383.194157515,-0.00024767351480213176,1.05808297439944,0.0012626414699503283
20173383.234157514,-0.006487123222858408,1.0578081159619614,0.001986847340449917
20173383.274157513,0.0048505121986054545,1.0580844628857449,0.0010605462074161666
20173383.314157512,-0.00849653300318621,1.0579254251206294,0.000416386562920615
20173383.35415751,0.00762665368723811,1.0579962919000536,0.0012688022250518655
20173383.39415751,0.007951746192302317,1.05796577478759,0.0018765335376101791
20173383.43415751,-0.01268648422916675,1.057824052288197,0.0010483430059396775
20173383.47415751,-0.002772749720022326,1.0579102765768766,0.0007535428590320978
20173383.514157508,-0.003163121065426089,1.0578388057183474,0.0009492240716719001
20173383.554157507,-0.003445034307124425,1.0579403990413994,0.0013532321855130773
20173383.594157506,-0.01399623868667875,1.057756251306273,0.001656464830383644
20173383.634157505,0.006841431003004408,1.058084026677534,0.0008399599108133919
20173383.674157504,-0.004331392033127286,1.0579059304436669,0.0002761968188115085
20173383.714157503,-0.0036211447977066553,1.057951966766268,0.0021054117575265135
20173383.754157502,0.00734330115856868,1.0580142863327637,0.002352528138613089
20173383.7941575,0.008009253725127044,1.0579705380368978,0.0012392942726257687
20173383.8341575,0.008813465156136017,1.0579610156128183,0.0014183373493191205
20173383.8741575,-0.004312239764869814,1.0579946083016694,0.000629710087234516
20173383.8941575,-0.007173583983071228,1.0578549910569564,0.0013682572647668277
20173383.9341575,-0.0013543579248407364,1.0578088843030855,0.0011865451227222434
20173383.974157497,0.008297571187616155,1.0580370164243504,0.001280387014537988
20173384.014157496,-0.0053718499272796,1.057874042657204,0.0017497601833052513
20173384.054157495,-0.0023932420583365893,1.05781612964347,0.0011891836847567477
20173384.074157495,0.009446121884510744,1.0580137924989685,0.0012726846773132856
20173384.114157494,-0.004896005881207245,1.0579190602293238,0.0004608565059583442
20173384.154157493,0.0073981473636102486,1.058014054200612,0.0008594340836875941
20173384.194157492,0.0037969231771660867,1.0580535578774288,0.00043243956204921615
20173384.23415749,0.008673227471803087,1.0579461547313258,0.0011647714215507114
20173384.27415749,-0.002430592346485903,1.0579017851268873,0.0011711431045726551
20173384.29415749,0.0062249339888108225,1.0580316699342802,0.0009776399952489295
20173384.33415749,0.008107286167862637,1.0579661731608212,0.0010588125965525239
20173384.37415749,0.0093568885040274,1.057968465727754,0.001303189987669204
20173384.414157487,0.008438137307889105,1.057974241557531,0.0014389357757397443
20173384.454157487,-0.0014556761099325584,1.0579116995213553,0.0006766796633210713
20173384.474157486,0.005786415336297357,1.0580327180214226,0.0008844336216962912
20173384.514157485,-0.0048340333372522875,1.057859078166075,0.0022806126958925016
20173384.554157484,0.008092288930249476,1.0580198453972116,0.001815725569196364
20173384.594157483,-0.005619374939267756,1.0579884776379913,0.0013200125333986182
20173384.634157483,-0.001328442780211539,1.0578227959340438,0.0005777862075580269
20173384.67415748,0.009949778182381675,1.0580142684048042,0.0016926859638303144
20173384.71415748,0.006660192541935878,1.0579888165229931,0.002006224291543785
20173384.75415748,0.005006878161153074,1.0580373598495498,0.0020501009721127787
20173384.79415748,-0.0027675096594901765,1.0578730374109,0.0023978704323072988
20173384.834157478,0.0009864850749031137,1.0578462689882144,0.0014141364009202769
20173384.874157477,0.0016187108097962572,1.0578804642427713,0.0011315199410152734
20173384.914157476,0.00808631107937047,1.0580195490038022,0.001262233247830104
20173384.954157475,0.007757465618533686,1.057981324614957,0.0009787600465469024
20173384.994157474,-0.001561961311108585,1.0579159025801346,0.0003169460444420378
20173385.034157474,-3.315565871997623e-05,1.0578524941811338,0.0007077167029439803
20173385.074157473,0.008904644078245134,1.0580262235598639,0.00118954636903286
20173385.11415747,0.0070492778720713896,1.0579866825137287,0.0008335147707561504
20173385.15415747,0.005091208023913731,1.058044716133736,0.0007029851336712032
20173385.19415747,0.008443767560898112,1.0579596121096984,0.0009711423366047926
20173385.21415747,-0.0008185661087612044,1.0579409793717787,0.0005255066025098704
20173385.25415747,-0.0035012331593940334,1.0579713203478605,0.000591274068277248
20173385.294157468,0.0023169059428332496,1.0580836517037824,0.00147238420435243
20173385.314157467,-0.006045036714000807,1.0579621228389442,0.0016952133741926806
20173385.354157466,-0.00021688852775040432,1.0578265115618706,0.0011895570020446372
20173385.394157466,0.0017503214879767632,1.0578610741067678,0.0014299650251099086
20173385.414157465,-0.0006969768241557976,1.057853002101183,0.0015256105930879717
20173385.454157464,-0.001332984227749085,1.0579921286553144,0.0009725856368886886
20173385.494157463,-0.0027341384879930406,1.057840563589707,0.000752756496244718
20173385.514157463,0.00814368181313645,1.0580113583710045,0.0011273487785639998
20173385.554157462,-0.005172223434141133,1.057996351039037,0.0013353453824970828
20173385.59415746,0.007443822130586587,1.0579976361477748,0.0006546023966106109
20173385.61415746,-0.0005834080728797787,1.0579853038070723,0.0006565277396254753
20173385.65415746,-0.0030413877810265707,1.0578485595760867,0.0008747854732970065
20173385.69415746,-0.0017729685097840405,1.057970516383648,0.0012214107474811597
20173385.71415746,0.0035672459273780673,1.0580461942590773,0.0006867217049482276
20173385.754157458,0.00039243216486994063,1.0580941840307787,0.0004606712966650725
20173385.794157457,0.008719909648049622,1.0579255957854912,0.001016874998177411
20173385.814157456,0.0005239867224720927,1.0579357829410583,0.0008991760221274759
20173385.854157455,-0.0012351593368624882,1.0578783818054944,0.0011643399509396275
20173385.894157454,0.0035091611111513444,1.0580866758245975,0.0016052020255226149
20173385.914157454,0.0006625014520779013,1.0580988501897082,0.001309274287781151
20173385.954157453,-0.0071452355075403385,1.0578157748095691,0.001661736990457467
20173385.994157452,0.00010884070983642274,1.057993090362288,0.001022368562683165
20173386.01415745,-0.004420580193523298,1.057908003567718,0.0006160908624790057
20173386.05415745,-0.0023191742786794894,1.057815800071694,0.001100510544845673
20173386.09415745,0.008321331241513134,1.058026656275615,0.0014650355338218684
20173386.11415745,-0.0025173954878778227,1.0579762917477638,0.0010172506638719224
20173386.15415745,-0.0011997415786833164,1.0578583379974589,0.0009152615588869508
20173386.194157448,0.009406427404602158,1.058014491922222,0.0011918313772092822
20173386.214157447,-0.0027804861135018793,1.057957380777225,0.0010203669301556528
20173386.254157446,0.0058238033521611195,1.0580347229260951,0.000989106183231305
20173386.294157445,0.0005142938359294003,1.0581125671742484,0.0008068663388705326
20173386.334157445,0.008647907106783124,1.0579408765770495,0.0009201977828204726
20173386.374157444,-0.0021681869799469447,1.0579180646454915,0.0017033126440014527
20173386.394157443,0.006676742410845415,1.0580253649968654,0.0018695691558923268
20173386.45415744,0.00047650501602885544,1.0581064417492598,0.0015159939558122065
20173386.49415744,-0.0070121920620377,1.0578228806843981,0.0016602787306292453
20173386.51415744,-0.0005760933154812309,1.0578204764751717,0.000808511205061202
20173386.55415744,0.004516752109010131,1.0581039692042395,0.0011120116734186754
20173386.59415744,-0.004659885404009854,1.0578818063950166,0.0009657650104883867
20173386.61415744,0.0064046039999414595,1.0580160612007603,0.0009356205477412129
20173386.654157437,-0.002845332375993461,1.0579161470523104,0.0009920212359268152
20173386.694157436,-0.0035071871486870914,1.0579587921965867,0.0005857782648860592
20173386.734157436,-0.004480563428646864,1.0578208579681814,0.0008129271799445684
20173386.774157435,-0.00042033529413322475,1.0578413266921416,0.0013226253418204372
20173386.794157434,0.0016100159401824434,1.0578818053472787,0.0015962183689788596
20173386.834157433,0.0034590377443446995,1.0581088452599943,0.0010944063290489298
20173386.874157432,0.007286531506259258,1.0579642800148576,0.001110117177047293
20173386.91415743,-0.00043515270388458783,1.057921851752326,0.0007084552957920799
20173386.95415743,0.003301409144779061,1.0581040366087109,0.0007602182447316651
20173386.99415743,-0.01818346663249224,1.0577490399591625,0.0012241992996123226
20173387.03415743,0.007316363681084975,1.0580835057189688,0.0009506825364967662
20173387.074157428,-0.0005561929553935697,1.058106305077672,0.0005049678462433811
20173387.094157428,-0.009459300692531397,1.0579147771932185,0.0004598416724606872
20173387.134157427,0.007990955758401103,1.0580082010710612,0.0010998182638513108
20173387.174157426,-0.004548144188352855,1.0578670555260032,0.0020756805722910235
20173387.194157425,0.0067704111947925845,1.0580090204020962,0.0015257236244812205
20173387.234157424,-0.005186613827360438,1.0579816687386483,0.0004248412442827045
20173387.274157424,0.007272849020078525,1.0580018854234368,0.0010757733350869338
20173387.314157423,-0.004828910519813636,1.0578910561744124,0.0006740533590461046
20173387.35415742,-0.00212020227587403,1.057976126903668,0.0009000406503769186
20173387.39415742,0.0020717928312157107,1.0580855077132583,0.0011547847823984007
20173387.43415742,-0.018165900028188877,1.0577288785716519,0.0012324565235427164
20173387.47415742,0.0010873106681578853,1.0579550630645826,0.001062785991590481
20173387.49415742,-0.002317279986628172,1.057913776487112,0.0015928609507695577
20173387.534157418,-0.012619664815201926,1.0577848438406363,0.00044815040604008895
20173387.574157417,-0.0004835167075850663,1.0579529154347256,0.0010566099431528963
20173387.594157416,-0.0029993135476177697,1.0578978232806548,0.0009121908230638241
20173387.634157415,-0.011928026182022943,1.0577937471680343,0.00032918734344151193
20173387.674157415,-0.00999820811393765,1.0577713383827358,0.0007412448295753749
20173387.714157414,0.00619078667601862,1.058085318072699,0.0008759671316134596
20173387.754157413,-0.0072447802883854615,1.0578585083130747,0.0016081642564573747
20173387.794157412,-0.0006315119160034066,1.057997216586955,0.00037115978021354766
20173387.81415741,-0.0049950311798824965,1.0579002702143043,0.000736334344620087
20173387.85415741,0.00784430093168167,1.0580156987998635,0.0015238182219292039
20173387.89415741,0.00028816243554501456,1.058104463503696,0.00168978577829612
20173387.93415741,0.004777166162739191,1.0580134526826441,0.000673046451790272
20173387.974157408,-0.00426130250528559,1.0578794203465804,0.0004491736732832412
20173388.014157407,-0.0043732599507005174,1.0579274105839431,0.0008356216632528482
20173388.054157406,0.006221093773460354,1.058020933996886,0.0012344957245579498
20173388.094157405,0.00047882896847387807,1.0580952892778441,0.0011149820431763811
20173388.114157405,-0.018108773390134798,1.0577327561331913,0.0012523716764748787
20173388.154157404,0.007496951593086494,1.0580763822654262,0.0012746225403280356
20173388.194157403,0.005486731264541917,1.0579814064549282,0.0011969433148269393
20173388.234157402,-0.0036808583525105736,1.05786579917185,0.0018501836404456668
20173388.2741574,0.007819851838168877,1.0580172986956313,0.0017604248170776011
20173388.2941574,-0.002551014478044294,1.0579661267111078,0.0015751511651001737
20173388.3341574,-0.0012178549006277523,1.0578587367199361,0.0010544184489315067
20173388.3741574,-0.0018801452795483087,1.0579798814142123,0.0010816508601462194
20173388.3941574,0.003401125269015169,1.0580519238719717,0.0005601997885251
20173388.434157398,0.008894321459129287,1.0579436358530074,0.00173120327198665
20173388.474157397,-0.0042868292935046475,1.0579965019132942,0.0008856738847097505
20173388.514157396,-0.015917886341793263,1.0577325290068984,0.0013528635403983998
20173388.554157395,0.0007635326922151705,1.0579554123105481,0.0010558652705706798
20173388.594157394,-0.001504358968545599,1.057887219125405,0.001020676163531657
20173388.614157394,-0.003348227425879689,1.0578259518370032,0.001810569652816186
20173388.654157393,-0.0010100388292035337,1.057847308111377,0.0015229746911090923
20173388.69415739,-0.0012598400274357491,1.0578595587285236,0.0013278011342540404
20173388.73415739,-0.001289298994210804,1.0579998452449217,0.00034178994754057893
20173388.77415739,0.001912643464925081,1.0580984825501218,0.0014207584833587892
20173388.79415739,-0.006398922859250927,1.0579696726053953,0.001656434645031103
20173388.83415739,-0.00037100750144407644,1.057835819083266,0.0008653268283715184
20173388.874157388,-0.001008592268321891,1.0580010039266199,0.0014274324319390856
20173388.914157387,0.004773380583444866,1.0580333053367212,0.0010126979281800765
20173388.954157386,-0.006053340865107061,1.0579710901947692,0.0005593514923880697
20173388.994157385,-0.0007955127956949424,1.0578275131992996,0.000979235072955149
20173389.014157385,-0.000988370296780965,1.057814551051706,0.0011923214275566488
20173389.054157384,0.007884786968775717,1.058031850028783,0.001552446814875771
20173389.094157383,-0.005376247535613035,1.0578692534472793,0.00130156968145775
20173389.134157382,0.0080224116396173,1.0580218515824527,0.0012035487725551546
20173389.17415738,-0.014420463736654806,1.057817621389404,0.0008890956384204771
20173389.19415738,0.006640317706080844,1.0579645675607026,0.0008016619796113276
20173389.23415738,0.0016095563785958637,1.0581133448285982,0.00016135793980734625
20173389.27415738,0.00779473097526726,1.0579441204899922,0.0008396623982823515
20173389.314157378,0.0016756880915141336,1.0581133883679286,0.00035434553446978966
20173389.354157377,-0.0075448518859792405,1.0578250979306176,0.0011555536994570562
20173389.394157376,2.8267171936140136e-05,1.0579860924044624,0.001037706761345215
20173389.414157376,-0.00443034928646722,1.0579008155036718,0.0006473785796801037
20173389.454157375,0.007673182277868742,1.058006047620438,0.0013986424627248375
20173389.494157374,0.007861717460527448,1.0579712690087035,0.0019221927665044997
20173389.534157373,-0.0011807781385329982,1.0579083383781835,0.000847697870782331
20173389.574157372,0.0030516011495749446,1.0580842031631619,0.0006474645394266441
20173389.59415737,-0.0069679368622395125,1.0579426834592596,0.0005468459295076966
20173389.63415737,-0.006363972195550035,1.057892608921975,0.0011155949561711819
20173389.67415737,-0.00222269967058664,1.0578193229157478,0.0013751386852239261
20173389.71415737,-0.009243160101025686,1.0578243191121146,0.0012023023286340134
20173389.754157368,0.005216061010448069,1.0580815757857636,0.0008334480470194414
20173389.794157367,-0.008675089902722312,1.0579298604279757,0.0011617930885076168
20173389.814157367,-0.004246818244067361,1.0578515863744542,0.0002053349920604806
20173389.854157366,-0.0026840478429681525,1.057953936746344,0.001984173313144079
20173389.894157365,0.0064088786371356106,1.058004992781207,0.0022456281909157072
20173389.934157364,-0.005312147508542514,1.05787185637746,0.0014198103852361107
20173389.974157363,-0.0023136587360397475,1.057953080860898,0.0008205843800655932
20173389.994157363,0.0037687283151567677,1.0580339235020801,0.000803915818287116
20173390.03415736,0.008516320340707182,1.0579308602027595,0.0015705351320342037
20173390.07415736,-0.011566806011824445,1.057835150277242,0.0006316317156053633
20173390.11415736,-0.003005281844718079,1.0579066176433116,0.0006527841226645599
20173390.15415736,-0.012989432014497612,1.057761994190514,0.0016862243919264206
20173390.19415736,-0.0008100723400149804,1.0579256509663537,0.0013149762052294704
20173390.214157358,-0.0010371191758085515,1.05791119474452,0.0017366383359548277
20173390.254157357,0.0029492818771814605,1.05808311002329,0.0007044509330509797
20173390.294157356,0.007815374184103756,1.0579426765907556,0.001391167349302104
20173390.334157355,-0.0027864870665753427,1.0578918353421614,0.002232609567940215
20173390.374157354,0.006882671399203886,1.0580122453393415,0.002066318235420767
20173390.394157354,0.0036764348648850808,1.0580845075892285,0.0020608636059938745
20173390.434157353,-0.004340030918622558,1.0578609518706799,0.0002378142867846928
20173390.474157352,0.004172268690661776,1.0580832738196477,0.0009527315920166798
20173390.51415735,0.0030710547624527218,1.0580188611056656,0.0007333916601733437
20173390.55415735,-0.004722633478249794,1.0578488633036613,0.0004906382385261661
20173390.59415735,0.008137851747227564,1.0579987831879407,0.001387703046351332
20173390.61415735,0.004319449525632818,1.0580842519411817,0.0012781492000347792
20173390.654157348,-0.009659161079225525,1.05789439775981,0.0007503251586014196
20173390.694157347,0.007917688331792332,1.0579932363471016,0.0010631654017367656
20173390.734157346,0.0005849900519454724,1.0580954105826095,0.0007879193910410118
20173390.774157345,0.008657134608315202,1.0579244154505432,0.0011114917780603146
20173390.794157345,0.007326431572944391,1.0580696236575022,0.0010127345147087194
20173390.834157344,-0.00694827346558771,1.0578637704020366,0.0010356667249716513
20173390.874157343,-0.0014806809063818308,1.0579641689546406,0.0008544658948966309
20173390.914157342,-0.005566061986038515,1.0579336530063301,0.0009864821967206505
20173390.95415734,-0.000406017367927734,1.057830776204355,0.0013131119756423046
20173390.99415734,0.004167444997082168,1.0580876062158495,0.0015214105917296372
20173391.01415734,0.0005119498348138798,1.0580970287555829,0.0010573189655917396
20173391.05415734,0.008444693211647848,1.0579194579040632,0.0009764014621450758
20173391.09415734,0.0019967773648807735,1.0581051630433649,0.0005050005761487021
20173391.134157337,-0.004722599351525565,1.0578520188573748,0.0015320165209902592
20173391.174157336,0.0014419560641118472,1.0578244539210573,0.0019362985715114973
20173391.194157336,0.009067856883306039,1.0580135724740103,0.001526069114800907
